Unnamed: 0,Reviews,Label
,"The hotel is clean, the rooms are spacious, and the staff is friendly, helpful, and professional. The Backbay location is perfect for sightseeing, shopping, and has many nearby restaurants, the Prudential Shopping Mall, and supermarkets too. The only drawback is the expensive per night price tag.",Real
,"We stayed at the Lenox for 3 nights. Everything that the other reviews say about the service is absolutely true. We were always greeted when we arrived and the front desk staff was always helpful. I loved that the coffee and tea service was right at the elevators, so I could come down, grab a cup and go back up to the room without having to wander around looking for it. We ordered impromptu room service from Solas, one of the in house restaurants. It was so nice to enjoy room service without the inflated price. Location is close to Newbury Street shopping. After only 3 three nights, we still missed it when we left. It definitely felt like home.",Real
,"We were here for parents weekend and although the hotel was busy, they checked us in quickly, allowing us to unwind before we met our party. The room is smallish, but comfy and the water is HOT! Location is amazing - can walk to pretty much everything  and very close to the train station... we'll definitely come back again...",Real
,Lots of access to downtown shopping and eating. Only a block away from the Duck Tours. I crossed the Boston Marathon finish line 3 days before the race during the setup. Great place to stay in the HEART of Boston.,Real
,"I don’t know why but we were upgraded to a corner fireplace room! Thank you, wonderful staff.  It was so cozy and wonderful to have a real fire and toast with some in-room Prosecco delivered. It’s gorgeous here and feels so homey.   The Lindor chocolates and stately clean, immaculate decor are just so wonderful.   Probably the nicest place I’ve ever stayed. Can’t wait to figure out a reason to return to Boston so I can stay here.",Real
,Hotel is very nice and the staff is exceptional. The City Bar inside lobby is a popular place and stays busy…cool bar and great spot for drinks. Asked desk staff for recommendations about restaurants and all of them were spot on. Would definitely take any suggestions from them. The location is the best! It it centrally located to every thing we had planned. Lots of restaurants within walking distance too. I would definitely return.,Real
,"We had a very enjoyable stay. The location is excellent, very close to many excellent restaurants , T-station. We also impressed by the personnel, especially Tony at front desk who welcomed and made us feel like home. The room that we stayed had a nice view. We will definitely recommend this hotel.",Real
,"The Courtyard was the last hotel of our Fall Foliage Tour.  It was amazing.  We had a ninth floor view of The Bunker Hill Memorial Bridge.  Stunning!   The breakfast was cooked to order and delicious.  Our room was elegant, clean, comfortable, quiet, and easily darkened.  There is a T train stop only a few steps away.  Highly recommended.  ",Real
,Good location and within walking distance to almost everything.  As all hotels in Boston it is expensive.  Had an issue with the tv would not turn off.  They sent an engineer up to disconnect since we would not be using.  Did not have a car but parking was $46 a day.  No complimentary breakfast so we went elsewhere.  Clean and staff mostly helpful.  12 minutes from airport.,Real
,"Excellent hotel near a trolley stop, restaurants, and walking distance to all the historic sites!  Staff assisted us in getting trolley tickets and recommended we add the harbor cruise, which was phenomenal. Our rooms were quiet, spacious, and spotless.  Very comfortable beds. Sparkling bathrooms.",Real
,"We stayed here at this location a year ago in the fall of 2020, and although the room itself was something very special, the area at the time, was like a ghost town at the time. This was of course, 6 months from the start of the Covid scares and shut downs. It wasn't like I remembered Boston when I was there as a teenager, when it was lively and fun. I wasn't in this particular area, which is next to the Stadium, so I imagine in better times, if you're there for a game, this would be a very exciting place to stay.  That being said, it was so quiet, too quiet! There were barely any folks in the streets, and when we went to dinner a few blocks away in the nearby Italian district, which was like a mini little Italy, there was no one in the street walking there.",Real
,Came to Boston to watch a game at the Warrior Ice Arena. This place came recommended and it did not disappoint. Clean. Convenient. Amazing hospitality. Mega-unique. Charles River is across the street (see photo).,Real
,"Though I have stayed here several times previously, our recent stay at Studio Allston Hotel on the 14th (Valentine's Day wkend) was the BEST one yet! The entire experience from the moment we checked in was spot on!! Many thanks to the entire team at this fun, funky, and fabulous hotel for always making us feel welcomed and special.  >> We love Studio Allston!",Real
,"I usually don't expect high quality of service these days.. just became accustomed to subpar/bad service and accepted as norm.  Studio Allston proved me wrong.  Sure it's not a 5 star hotel costing thousand bucks a night but their service is 5 stars, no beyond 5 stars. Everyone, I mean everyone working there were so friendly and very quick to respond to questions or requests. It is now my go to place when visiting Boston.  Thanks everyone for a great time!!",Real
,"My wife and I decided to take a ""micro"" vacation since we haven't been able to for some time (pandemic), so we decided on Boston.  Top choice in hotel was Studio Allston, and we are VERY happy that we chose it.  They had what was probably the most comfortable bed we've slept on in years and were even given a very inexpensive upgrade option to a suite.  Their restaurant was phenomenal and not crazy overpriced.  We did, however, stay during Halloween weekend and weren't aware that their restaurant/bar turned into a club on certain nights.  Not a big deal since we were able to head down and grab a few extra drinks!  Our average Lyft/Uber rides to downtown Boston were roughly $15, so needless to say it's pretty close to the heart of the city. ",Real
,From the moment I walked in the front door I loved this hotel! Excellent customer service!  The decor is Art Deco awesome.  The hotel and room were immaculate.  I liked that I could open a widow for ventilation.  A standard continental breakfast.  ,Real
,"Wonderful front desk and room service, excellent location, even allowed early check-in. The only negative thing was the mini fridges were locked due to COVID, so I had no wear to chill my fruit/leftovers. However, would still stay again.",Real
,"Revisiting Boston from San Diego for our anniversary and decided to stay at the Intercontinental Hotel again. It never disappoints! This visit, however, has been exceptionally special as the staff has been very attentive and has gone above and beyond to make our stay extremely enjoyable and memorable. Specifically the management, Jack and John, along with the concierge staff of Rob and Adam, have attended to our every need and have made lots of suggestions to make our trip better than we could have imagined.   The room is spacious, clean and comfortable. All staff members from housekeeping to the bellmen have been friendly and have gone out of their way to get us what we needed and helped us in every way. We are so delighted that we came back and look forward to another stay.",Real
,"Had the pleasure of staying here to do some sightseeing as it was my first time in Boston. My plan was to start with the Boston tea party museum. The Intercontinental is just next to the museum and overlooks the water/harbour area.  Perfect choice to be so close down town! Nice spacious rooms, pleasant staff - only slightly disappointed that being a IHG platinum customer I did not receive any special treatment like one usually gets in Europe (free drink in the bar voucher or fruit in the room).",Real
,"Was just baffled when I checked in the intercontinental hotel. Lovely room as usual. The issue is that they give you no water in the room to drink and a locked fridge.   So I go to the front desk and ask about water. I am handed an 8 ounce bottle of drinking water. I asked for another and the agent reluctantly handed me two more. I asked could I buy a large bottle of premium water for coffee in the room, and the answer was the “manager is not here right now and he has the key.”    I find it strange that a four-star hotel forgets about drinking water in a room for guests paying a premium price. To consider in this age that you would use Covid as an excuse to strip your rooms of the small comforts is inexcusable. ",Real
,"This was our first stay with any Intercontinental Hotel and it was disappointing all around. When we arrived to the room we noticed there was hair all over the bed and what appeared to be bodily fluid stains on the sheets. In addition, which we found most troubling was that a straight pin had been left on the floor of the room and my 2 year old daughter attempted to pick up and put in her mouth. To the hotel’s credit they did move us to a new room. The manger on duty also promised a room credit. Upon check out the front staff confirmed the credit but when we looked at the bill once we returned home the credit had not been applied. We contacted the property several times and where told they would look into and the last time we reached out they did not respond at all. ",Real
,"We stayed for 3 nights in August while our daughter visited college in the area.  We loved the spacious rooms, location to restaurants, shopping, baseball game, etc.  Perfect location.  There were always taxi's waiting right next door.  Our room faced the courtyard so our sleep was quiet.     Housekeeping was great and our room was always cleaned early in the day.    A few things to note:   1.  There was no restaurant or bar as it is currently being renovated.  While plenty of alternatives in the area, not something you would expect from a 5 star hotel.   2.  It was 98 degrees our entire time in Boston,  I'm not sure how we got so unlucky with a major heat wave but the hotel could have provided more than just the 2 water dispensers in the lobby that were always empty. ",Real
,"We stayed at the Mandarin during the Marathon weekend in Boston. If you are a spectator of the race, it is hard to beat the location, just a few hundred yards from the finish line. Depending on where the security checkpoints are, another hotel further down Boylston, like The Lenox for example, might be even better since you could - as a non-racer - get access closer to the finish. If you are a racer, then re-accessing the Mandarin from the finish is not too problematic since you can access through the attached shopping center The Prudential Center. The Prudential Center is also a convenient respite for non-racers who dont want to try and navigate crowds and checkpoints but just want to watch finishers outside the hotel front doors. About the hotel itself, a bit disappointing.",Real
,"Great stay, impeccable room, as MO member got a late checkout and complementary breakfast every day, very close to the Haynes Convention Center,  property is surrounded by great restaurants, as the hotels’s main restaurant is closed right now. Room service was great.",Real
,My stay at the Mandarin Boston was excellent. The room was clean and newly renovated. The staff was delightful. The safety and security measures taken at this property are exemplary. I will be back with my family and certainly recommend it to my friends.,Real
,"We had 5 rooms and we were all very happy with our 17th visit to the Mandarin Oriental Boston.  Great service, quick responses,  and it is always a pleasure to stay there. The front desk was always smiling and happy to help. Room Service was great. All our room needs were met.",Real
,"My husband and I spent a weekend in Boston and stayed at XV Beacon Hotel on Beacon Hill.  To say that the staff was fabulous is an understatement.  We were delighted with a gorgeous room that was bright and sophisticated and roomy.  The concierge, David, handled our dinner reservations and also arranged to have the hotel car transport us around.  He was a font of knowledge regarding our esact tastes .  The manager was so attentive and responsive to any issue we had  The location of the hotel is great.  a walk into the park and Beacon Hill.  All in all a great place to stay",Real
,"Been on the road driving all week. My wife was nice enough to drive me around NY, NJ, MA and NH for meetings since I had injured my right arm. So I treated her to XV Beacon and got a great deal through my FoundersCard using my code FCDAN814 I got a big discount as I have at other hotels like XV Beacon.   WOW ! The staff are incredible and the hotel is so well kept does not show ageing. The furnishings and layout of the suite we had were top-notch. The fireplace was bouns with the windows open a little we could hear the rain and snuggle by the fire.  Food ""Room service"" was great and very fresh. we worked down the sides and they accommodate some diet issues.  Sunday had to get the Covid test and the hotel's car and driver took us and dropped us off.",Real
,"I spent Halloween weekend here with my family. The rooms are immaculate. The staff truly goes out of their way to cater to your requests. We traveled with our 3 year old daughter whose extremely picky. We were provided everything we could need and more. My daughter really enjoyed the bubble fun bath salts. We ordered room service one night and enjoyed the Japanese A5 Wagyu. Upon arrival, Mengo working at Valet was a delight. Not only did he bring our bags up to the room but he also gave us a tour and showed us how to use the amenities. Built in speakers in the wall was perfect for a chill rainy night in the room. On Halloween, Jose, working in Valet gave us great tips in the best scenic area to take our daughter for a walk and Beacon Hill. He also brought our bags down.",Real
,"Look no further as there is no finer place to stay than XV Beacon. I cannot say enough about this wonderful property. The location is fantastic and the ambience superb. The rooms are not only beautiful but extremely comfortable with every imaginable luxury and convenience.  What sets XV Beacon apart, however, is the wonderful people who work there. From the moment we arrived, they went out of their way to make us feel welcome. They went above and beyond at every turn, even taking very special care of our daughter’s misplaced stuffed duck until we could return to retrieve him.   Service this exceptional is rare indeed but has ensured there is no other place in Boston we will ever stay.",Real
,"Staff so friendly and helpful,  love the decor and ambiance.  Things feel fresh.  Location is great to the Freedom Trail.. Enjoyed staying there much more than the Eliot Hotel.  No continental breakfast,  but high end hotels don't usually offer that unfortunately.   Great bathtub, they provided bed turn down.  I'll be back!",Real
,"Charming room, luxurious rain shower, service was attentive but not intrusive. Staying at the XV Beacon on our trip to Boston was perfect! Bed was comfortable, robe and slippers cozy, bathroom was beautiful with plenty of counter space. They offered Chromecast which allowed us to watch movies and premium channels via our person subscriptions. Central location for both Beacon hill and Northside neighborhood restaurants as well as the TD Garden where we saw the Laver Cup.",Fake
,"I stayed in Hilton while I was on a business trip in boston, the staff as well as management service were amazing and provided all the utilities, foods and drink at affordable cost. I'd highly recommend this hotel and their service to anyone who is looking to stay.",Fake
,"The hotel staff was terrible and I didn't see a single sign of hospitality over here. They provided uncooked food, bathroom was messy as soon as I checked in, no facility for parking, no c0o-ordination between employees and manager. It was a complete waste of my money. Don't go to this hotel.",Fake
,"They were prompt and provided good services. However, there were few things which I personally didn't expect like the valet was not available, swimming pool had dirty water and so on. But overall experience was just good but not best.",Fake
,"This is like a heaven to me and all the hotel / resort services were wonderful. The hotel staff are so friendly like you will feel this place as your second home. We also did a party last night with their staff, one was very good at dancing and we did salsa together",Fake
,"This is like one of my best experience to stay in this hotel, I'd avoid my home and stay in this hotel forever if I have lot of money like Elon Musk. Their food desk have several varieties and trust me I felt like I have having a food prepared by my mom. I love this place. Go guys and have fun...Bbye",Fake
,"I am a multi billion dollar businessman and would not disclose my name for security reasons. But let me tell you that this hotel is worst to stay. Your should stay away from them. I asked them for an omlet but they provided me with a raw egg and asked to crack it by self, add ingredients of my choice and drink it right away.",Fake
,I would stay in this hotel if I have very few options or limited option of hotels in Boston. Some of their services are good while some are worst. Lke food is good but rooms are messy. I'd suggest to have a look at hotel room physically before booking,Fake
,"I would give negative starts to this hotel. They are very uprofessional and rude. I landed in Boston at night. It was snow storm and very cold. When I checked in their hotel, they asked if I had brought blanket (That was shocking to hear that), I asked who bring blanket while a stay in hotel, for their without a shame they provided me with a checque to pay for blanket if I have to stay in this hotel. Because I had not other option I did that. Then after 2 hours my room electricity went off, I called their management desk and they told if I wanted to stay more, I had to pay electircity bills also. Such a shame. In the morning when I was checking out my blanket they asked me to keep the blanket in my room as a courtesy to hotel hospitality. Such a bad experiece. Don;t even go this hotel.  ",Fake
,"This Hotel is amazing and their services are stunning. Like once I was just getting up from my bed to order a coffeee, within a second their staff was standing at my door with a coffe mug. I asked him how did you know so he told ""Sir hospitality is our responsibility"" I was literaaly amazed and still thinking what technology they are using that neither Mark Zuckerberg have.",Fake
,Best hotel everrr!,R
,Back at The Verb!,R
,We loved Verb & Ryan so much,R
,Stay here if you get the chance,R
,Best Hotel in Boston,R
,Amazing!,R
,Heated outdoor pool a must,R
,Rock Boston at the Verb!,R
,Breakfast at The Verb,R
,"Fun, funky and fantastic staff",R
,Our two boys (5 and 7) absolutely love this place. It’s our second visit and just as good as the first. Amalia and Paula took great care of us at breakfast (magical breakfast feast of all the things banned at home with some healthy stuff to placate the parents) and the vinyl selection is so fun. Now we’re off to jump in the pool again - in November - in Massachusetts…,R
,"As always, a wonderful, vinyl spinning stay in the Fenway, at The Verb Hotel. Come for the funky atmosphere & vinyl, stay for the wonderful staff & Hojoko restaurant. Crisela will make you feel welcome at Breakfast and Audrey takes care of everything else!",R
,"This hotel is beautiful, service is amazing. Ryan is one of the best workers here. We loved him! so friendly and all around cool guy. Also shout out to Chris too. Thank you Verb for the lovely experience, will be back soon xx",R
,Staff was warm and exciting the minute we stepped in. The ambiance was as cool as it gets. It’s like you step into a time warp that somehow includes the 50s through today. Staff and room cleaning was more than accommodating. Super fun location right by Fenway and only a short Uber to and from popular spots. Couldn’t recommend this place enough.,R
,"What an amazing, funky place to stay! We loved our experience at the Verb Hotel in Boston. ALL of the staff was super friendly, knowledge and cared about our trip and our experiences while we were in Boston. We loved the vinyl library and having our very own record player in our room! We were in town for a show at the House of Blues, easy walk from the Hotel and plenty of places to grab yummy food nearby. We'll be back for sure!",R
,Our stay was absolutely wonderful! We loved this hotel! Everyone was so nice we especially liked Cisco and Mustafa! They were so accommodating and gave good advice which helped since we had never been to Boston. We would definitely stay here again!,R
,"very unique hotel and a plus for the kids because there’s an outside heated pool. It was heated to I think close to 90° or maybe 100 which was needed especially if you’re visiting this hotel in the month of February. Not a fan of the breakfast at the diner attached to the hotel but the hotel is located in Fenway so many options for you to choose from. The front desk was very patient, friendly, and helpful. I had such a great time that I booked for another two nights in a month of April with my husband.",R
,"The hotel was so fun and had such a great vibe. It was decorated retro music complete with a record player in your room and records in the lobby available for you to listen to in your room. The room was well equipped and had clever touches throughout. In fact, the whole hotel had unexpected, original design from signage to your hotel key to the exterior. The service was even better! Our flight was delayed, and they were very accommodating. Every person we dealt with was friendly, knowledgable, and eager to help with anything we needed. Great location too!",R
,"Amalia and her team made our morning so much better! They were all so friendly, helpful and kind, not to mention the breakfast was delicious!! We will be back just for that alone. They took great care of us!",R
,"We were in town for appointments at Boston Children’s. I’ve always wanted to try out this hotel. Wish I’d been picking this one every time! Clean, excellent staff, good quality quick breakfast, relaxing in our room with great records to play on the record player was just unique and fun… especially with my young adult son.",R
,"I was taking my high school senior daughter on a college tour to schools in Boston when I accidentally discovered this gem. I’ve been to many hotels. I’ve almost never written a review, but what an amazing, novel experience this was! In addition to an incredibly friendly staff, the rock n roll vibe and decor is everywhere. Love the record players in every room AND the hundreds of vinyl albums to choose from in the lobby. And electric guitars we could jam on near the front desk? Wow! One of the coolest, best value places one could find anywhere in the country.",R
,The complementary breakfast at the Verb is delicious and the attendants are great! (Thanks Crisela Amador.)I had a waffle and a muffin and they both were wonderful. What a fantastic start to a east coast road trip.,R
,crislea was very helpful with serving us breakfast and helping us and offering us anything we needed. I got a choclate crossiant and it was really good. i also got a bowl of cereal. It was all very good.,R
,Brooked The Verb for a 1 night stay to take my 9yo son to his first game at Fenway. Staff was awesome and the location was perfect. Should have made it a longer stay in Boston but I already had my son miss two days of school for this trip. Absolutely will stay again when I take the rest of the family to Boston. Plenty of food choices near the hotel and in the hotel. My son also learned what a typewriter and record player was thanks to both being in the room. He was amazed at the typewriter.,R
,"Great stay! Was there for a medical need and staff was super accommodating. In particular a front desk staff went out to the local CVS to buy me some medicine I didn’t have. And they brought my dinner up to my room from the downstairs ramen restaurant. The breakfast staff, Paula and Kristala were super great too! 10/10 would stay again.",R
,This was such a great little eclectic hotel... everyone was so friendly and helpful - the evening manager (sorry I forgot his name) to Saulo and Blanca who were both helpful and kept my room clean. My room had a record player - and you could pick your choice of oldies but goodies and bring them to your room... Will definitely return...,R
,"An exciting hotel to tease your visual and audible senses! The decor, the music, and the vibe was more than we expected. And not to forget the complimentary breakfast! Chisela and her staff made every accommodation so that we enjoyed every bite. Highly recommend the Verb, it was perfect from start to finish! The Lindsay’s from VA",R
,"My friend and I attended a concert at Fenway and stayed at The Verb Hotel afterwards. The location was great and convenient, the staff was very friendly and nice, the room was clean, and the ambiance was amazing",R
,"Not only was the location great, but the hotel itself is awesome. Staff was very friendly and rooms were very clean. They even had a record player in every room-totally worth the price!!! If you’re looking for a hotel to stay at for a Fenway event, look no further!",R
,This place was awesome. It is a must stay place for music lovers. The staff was friendly and the hotel was very clean and located within walking distance of many of our needs. We will definitely be back!,R
,"This place was better than I expected. Perfect location and within walking distance of restaurants, souvenir stores, and Fenway Park. The zebra robes were a hit with my husband! Super friendly and helpful staff.",R
,"The Verb Hotel is such a fun, retro environment! Very friendly staff, including Crisela Amador who served a delicious breakfast, offer a welcoming vibe. Highly recommend a stay at the Verb, especially if you need a quick walk to Fenway Park!",R
,Truly the coolest and cleanest hotel we have ever stayed in. So neat and different. The staff is INCREDIBLE. Everyone is so kind and really helpful. Chris the valet was fantastic and always had our car ready quickly. 10/10 recommend staying here if you get the chance. Best hotel experience in Boston.,R
,"hi, i’m korean. i can’t speak english very well. this hotel giving for us very nice night. so If I come to Boston again, I will come to this hotel. Especially the curly-haired male staff, thank you for being so kind to me.",R
,"Our stay was awesome! We stayed at the Verb so we could be with in walking distance of Fenway! The room was clean, we had free breakfast, free coffee, and even had a couple discounts for local restaurants when you showed them your room key! Overall we had a great time and would definitely stay at the Verb again!",R
,"This hotel is the full rock ‘n’ roll experience, from the mid century modern meets rock ‘n’ roll lobby to the clean lines minimalist modern room decor, our stay was top notch. There were some really cool little details like free 24 cold brew in the lobby, to the bottle of champagne delivered to my room because it was my birthday, to the zebra rock ‘n’ roll robes, and the most unique thing was the in-room record player and the huge library of vinyl that you could choose from to bring up to your room The location also cannot be beat, a few minutes walk to the green line train and Fenway Park was right out my window! So very cool!",R
,Cool place. Great location. Clean and comfortable. Friendly staff. Lots of great music memorabilia. Pool looked nice but we didn’t use it. Valet parking and amenities fee is going to run you an additional $100 bucks per night. Just an FYI.,R
,Where do I even begin? This place is like a rock stars dream come true! And if you are dreaming of the Rockstar life then look no further! From playable guitars in the lobby to a heated salt water pool! You feel like you just went backstage after your own show! There are even record players in each room and a FULL ASS SELECTION of LPS to choose from if you feel the need to rock out in your room! Or you can stroll the halls and check out all the memorabilia that they change out to keep it fresh or read the names of all the famous peeps that have stayed here that Aretha Franklin is singing out Witten on the wall near the lobby. I'm writing this out right now sitting out front while there is a band playing in fenway that I can hear is clear as if I'm in the venue. This isn't my,R
,"This rock and roll themed hotel is right behind Fenway Park - it took us 2 minutes to walk there. Easy valet parking and in minutes we were sitting on our balcony listening to the tunes of Stevie Wonder as we had a pre-game cocktail. Upon check in, they upgraded us to a deluxe themed room! We stayed in the Led Zeppelin room, which had authentic memorabilia from the band covering the walls. There are record players in each room with a collection of albums in each room, but there is also a large assortment of albums from which to choose from in the lobby. The atmosphere in this place is awesome - trendy, hip and fun. The lobby has nitro cold brew and hot coffee on tap and unlimited water bottles available to guests. We didn't know this upon arrival, but it is a dog friendly hotel!",R
,"Every employee, every visitor all were so nice! Check in and out were easy, valet parking was great. Record player and records in the rooms were so fun, and the pool was heavenly. The walk around the building to be at the Red Sox game couldn’t have been easier! Can’t wait to go back!",R
,"Great location. Not sure how noise levels would be if there was a baseball game going on as we were literally a stones throw from the back of Fenway park. Consider carefully if you are going to have a car because they charge $65 a night to park your car there. We were fortunate in that we found a garage across the street in the new condo building that was allowing non-condo owners to park there for hourly fees, and ended up spending a total of $55 over 48 hours, even though we came and went multiple times. This was in late August 2021, but that situation may change. If you’re just walking and Ubering around, I definitely recommend this place. It was special— the music-themed touches were really fun. The staff and service were very good.",R
,"We stayed at The Verb for a Sox game so we didn’t have a late/long drive home and my only regret is that our stay wasn’t longer. I was worried about having our five year old twins but once we checked in, I realized it was more family friendly than I anticipated. The rooms were so clean and they’d even left a Disney vinyl on the record player in our room; no detail spared. We took a quick dip in the pool to cool off before the game and it was great. No complaints!",R
,"My first time at the Verb! Not only is the vibe fun with a real record player in your room, the staff was over the top nice and accommodating. I’ll be staying here when I return to Boston! Also don’t miss out on the coffee in the lobby. So good.",R
,"We loved our stay for many reasons. First, close to Fenway for a Sox game, best and most festive breakfast around with amazing live music, great employees from the front desk/Producers to the breakfast crew! We would stay there again in a heart beat!",R
,"Groovy, clean (there is always someone cleaning somewhere - and it smells wonderful), cool as s%#+, fun, friendly staff. Definitely choose from the 1500 vinyl options for your in-room turntable. We were there for 3 consecutive nights of games at Fenway - it’s busy, but great to be in the middle of it! Expensive overnight parking - choose the garage around the corner.",R
,Fun boutique hotel with outdoor pool and view of Fenway. Staff could not be friendlier. Breakfast buffet was excellent with lots of variety. Smaller rooms but well designed. Love a hotel who thinks of an extra blanket. Also best robes ever in a zebra print with Verb logo. Complimentary coffee and water. If you love Rock and have a great sense of humor this hotel is for you. Pet friendly as well.,R
,"Our one night stay for a Red Sox game turned into a mini vacation. The Sox lost but we won, with a great stay. All the staff were fantastic and the complimentary breakfast was way beyond average. I highly recommend this place and will be back for future games",R
,"This used to be the old Howard Johnsons. IT is such a fun hotel. Unique atmosphere/retro and colorful decor, very friendly staff, had fun playing assorted records on the turntable. Unlimited water bottles and cold nitro brew coffee on tap 24/7. The room is very clean, bed is very comfy (thank you BLANCA!). Hojoko, the next door Japanese restaurants, is excellent for its food and jelly sake. There are also lots of restaurants around within walking distance. The parking is a bit steep at $65/day, but it beats running to meters all day or trying to find a parking spot without being stressed out. Also, it is right next to Fenway Stadium. The valet people are incredibly nice and will run out to get your car in no time. The continental breakfast is excellent with plenty of delicious",R
,"We had such a great time at The Verb! If you are sick of every hotel looking and feeling the same, it’s time to try a boutique hotel, and if you are in Boston you have to stay at The Verb. It’s right next to Fenway Park, so it would be a great way to stay over if you’re at a game that runs late. The Rock ‘n Roll theme is fantastic, and the friendly staff carry it off well. Joey, who checked us in was super friendly and welcoming, and Cisco, the valet, was really cool. We drove up into the wrong driveway, but he took care of us anyway. He also showed us around the vintage Flxible bus in the Verb parking lot --amazing! Cisco is a nice guy, and he has a great playlist.* We enjoyed the pool, but most of all the general vibe, even just getting the hotel key (er, I mean",R
,"I stayed with my family for 3 nights and was very impressed with Saulo and his team, what a great job they did! The room was very clean and the housekeepers was very pleasant. My daughter loved the turn table in the room. Plaining on returning soon.",R
,We came for my son’s 11th birthday to go to a game at Fenway. It was a perfect weekend! Chris Sale pitched for the first time since his surgery and we loved the hotel! So much fun. The kids loved the pool and the records! Mom loved the Nitro on tap 24/7. The breakfast was great and the rooms were clean. I plan to come back and stay for Boston Calling in 2022.,R
,this Hotel is hyper.,F
,This Hotel works certainly well. It perfectly improves my mood by a lot.,F
,"heard about this on gypsy jazz radio, decided to give it a try.",F
,"Really good. No matter where you go, Hotel is the coolest, most happening thing around!",F
,"Thanks guys, keep up the good work! I love your system. Thanks to Hotel, we've just launched our 5th website!",F
,I can't say enough about Hotel.,F
,"I would like to personally thank you for your outstanding product. It's really wonderful. Wow what great service, I love it!",F
,"I don't always clap, but when I do, it's because of Hotel. Really good. Hotel is great.",F
,We can't understand how we've been living without Hotel.,F
,Hotel is both attractive and highly adaptable. Hotel did exactly what you said it does. Hotel is the next killer app.,F
,"I STRONGLY recommend Hotel to EVERYONE interested in running a successful online business! I can't say enough about Hotel. Without Hotel, we would have gone bankrupt by now.",F
,I am so pleased with this product.,F
,Hotel is the next level hotel and best management,F
,I couldn't have asked for more than this. I will recommend you to my colleagues. The best on the net!,F
,this hotel is revolting.,F
,"I heard about this on dance-rock radio, decided to give it a try. Best Hotel",F
,Ver bad service of the managent. Threw my bags,F
,Excellent food and tasty also. The chef are very professional and cook very well. Awseome management,F
,I recommend this hotel to every one. My husband loved the outdoor seating and pool.,F
,Clean hotel with. I spent a week in this hotel when I was on a business trip. It felt Like I was at my house. Nice Food and very close to boston downtown.,F
